objectid,poi_id,kategorie,name,anzahl_pp,markierung,sicherheit,dach,signalisation,bemerkung,gebuehr,oeffentlicher_grund,geometry,fixed_geometry,district_id
10218,vap10218,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682314 1247926.1),POINT (47.37702866211248 8.528594037989215),4
426,vap426,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2681099.8 1248023),POINT (47.37805068712442 8.512535670436899),4
3469,vap3469,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682116.8 1248145.9),POINT (47.37903001320036 8.526023457967952),4
3018,vap3018,Zweirad,Beide,12,,,,,bei Schule Kern,0,öffentlicher Grund,POINT (2682077.5 1247994),POINT (47.37766881517825 8.525475253001845),4
7581,vap7581,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2681923.8 1247807.9),POINT (47.37601427331144 8.52340619147277),4
104309,vap104309,Zweirad,Beide,28,,,,,,0,öffentlicher Grund,POINT (2679635.8 1249151),POINT (47.38837382999928 8.493352716696755),9
104549,vap104549,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682164.5 1247863.9),POINT (47.3764879328262 8.526603254618859),4
481,vap481,Zweirad,Beide,7,,,,,,0,öffentlicher Grund,POINT (2682308.2 1245783.2),POINT (47.35775741281412 8.528123312706001),2
9899,vap9899,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682160.8 1245614.5),POINT (47.35625860907347 8.526141512467204),2
9901,vap9901,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2681754.5 1245604.1),POINT (47.35621559468257 8.520762334599352),3
9260,vap9260,Zweirad,Beide,60,,,,,,0,öffentlicher Grund,POINT (2684340.8 1251692.9),POINT (47.41064827275927 8.556138804825068),11
353,vap353,Zweirad,Beide,9,,,,,,0,öffentlicher Grund,POINT (2684582.8 1251173.4),POINT (47.40594524190706 8.559246571898086),12
9265,vap9265,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683655.2 1251645.5),POINT (47.41030944906501 8.54704695876865),11
9266,vap9266,Zweirad,Beide,28,,,,,,0,öffentlicher Grund,POINT (2683976.2 1251679.8),POINT (47.41057705931902 8.551306048799461),11
9267,vap9267,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2683601.8 1251645.2),POINT (47.41031353287768 8.546339452460737),11
3979,vap3979,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2684005.2 1251683),POINT (47.4106021387415 8.551690847538886),11
24,vap24,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2683684.5 1251522.4),POINT (47.40919865591854 8.547412083734093),11
9268,vap9268,Zweirad,Beide,100,,,,,ganze Baumallee entlang,0,öffentlicher Grund,POINT (2683881.2 1251744.1),POINT (47.4111674337939 8.550059537113791),11
354,vap354,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2685144.2 1251548.5),POINT (47.40924625833077 8.566754876631263),12
105052,vap105052,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682732 1247937.1),POINT (47.37707523803517 8.534130341853889),4
7344,vap7344,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2686561.2 1251086.1),POINT (47.40490305596817 8.58543743477173),12
9276,vap9276,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2686238.8 1251211.1),POINT (47.40606950642526 8.58119081037815),12
9275,vap9275,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2686252.8 1251236),POINT (47.40629160388818 8.58138107223159),12
13768,vap13768,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2681585.2 1249288),POINT (47.38936738700394 8.51919309436488),5
104314,vap104314,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2679695.5 1249264),POINT (47.38938286513532 8.494163440969466),9
104316,vap104316,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2679662.5 1249278.8),POINT (47.38951995883347 8.493729055774939),9
104323,vap104323,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2679730.2 1248991),POINT (47.38692346708082 8.494574323659696),9
104883,vap104883,Zweirad,Beide,26,,,,,,0,öffentlicher Grund,POINT (2685982.5 1247720.1),POINT (47.3747075364745 8.577124592819338),7
104315,vap104315,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2679680.2 1249270.8),POINT (47.38944587100722 8.493962033465442),9
3448,vap3448,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683253.2 1250190.9),POINT (47.39727876342202 8.541450359309771),6
365,vap365,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2683279.8 1250318.2),POINT (47.39842024801767 8.541826379118024),6
5136,vap5136,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682472.2 1244126.8),POINT (47.34284016094038 8.529988959041141),2
1416,vap1416,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2684283.5 1246995.6),POINT (47.36841136446178 8.554494690248838),7
1418,vap1418,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2684357.8 1246961.6),POINT (47.36809608332894 8.555471844249498),7
7658,vap7658,Zweirad,Beide,26,,,,,Sechseläutenplatz,0,öffentlicher Grund,POINT (2683652.5 1246771),POINT (47.36647185143465 8.546099730781306),1
7657,vap7657,Zweirad,Beide,12,,,,,Sechseläutenplatz,0,öffentlicher Grund,POINT (2683680.2 1246741.1),POINT (47.36619943270532 8.54646081395199),1
43,vap43,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2684488.5 1246859.6),POINT (47.36716201697892 8.557182751223728),7
46,vap46,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2684599 1247274.9),POINT (47.37088278116732 8.558723957552834),7
49,vap49,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2684327 1247357),POINT (47.37165599889957 8.555138604312583),7
54,vap54,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2684020.2 1247229.2),POINT (47.37054583693083 8.551053044591946),7
62,vap62,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2684144.2 1247507.2),POINT (47.3730301682433 8.552746839485874),7
5441,vap5441,Zweirad,Beide,15,,,,,,0,öffentlicher Grund,POINT (2682531.8 1243620.9),POINT (47.33828290353182 8.530684390868728),2
661,vap661,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2683841.8 1247215.6),POINT (47.37044624913622 8.548688796342782),1
1411,vap1411,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2684685.2 1247389),POINT (47.37189784986178 8.559886683087852),7
1417,vap1417,Zweirad,Beide,11,,,,,Sicherung nur teilweise vorhanden,0,öffentlicher Grund,POINT (2684249.5 1247073.6),POINT (47.36911719431205 8.554059286854661),7
3501,vap3501,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2683746.5 1247349),POINT (47.3716580823949 8.547452150106928),1
9616,vap9616,Zweirad,Beide,55,,,,,,0,öffentlicher Grund,POINT (2684286 1245324.5),POINT (47.35338220181325 8.554213271615563),8
9617,vap9617,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2684446.8 1245473.1),POINT (47.35469804073393 8.556369304953495),8
9618,vap9618,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2684416.2 1245449.8),POINT (47.35449241405281 8.555959945006988),8
9626,vap9626,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2684376.8 1245495.9),POINT (47.3549120542616 8.555447199993724),8
104679,vap104679,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681738.8 1243205.2),POINT (47.33464308295913 8.520116969464461),2
9630,vap9630,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2684258 1245390.5),POINT (47.35397934604649 8.553855134934487),8
9631,vap9631,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2684782.2 1245430),POINT (47.35426737180076 8.560799921171588),8
104520,vap104520,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2679722.2 1249113),POINT (47.38802163075626 8.494490122915545),9
5442,vap5442,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682540 1243638.1),POINT (47.33843656501442 8.530796046400662),2
5444,vap5444,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682155.2 1243811.2),POINT (47.34004139392871 8.525736749786311),2
5445,vap5445,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682158.5 1243735.8),POINT (47.33936287387093 8.52576658984178),2
5446,vap5446,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2682234.2 1243735.2),POINT (47.33934804111782 8.526768031809151),2
5447,vap5447,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682308 1243772.5),POINT (47.33967428988214 8.527751295116387),2
5448,vap5448,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682291.5 1243796.6),POINT (47.33989309230179 8.527537414776752),2
104517,vap104517,Zweirad,Beide,45,,,,,,0,öffentlicher Grund,POINT (2679600.8 1249205.4),POINT (47.38886730119673 8.492898897726965),9
104571,vap104571,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2684406 1246193),POINT (47.3611776070324 8.555965014529935),8
104681,vap104681,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681721.8 1243176),POINT (47.33438257946875 8.519886746856029),2
104682,vap104682,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681710.5 1243153.6),POINT (47.334182525114 8.519733172689918),2
104712,vap104712,Zweirad,Beide,26,,,,,,0,öffentlicher Grund,POINT (2682682 1244653.8),POINT (47.34755343833528 8.532862143497891),2
104747,vap104747,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2681666.8 1247509.8),POINT (47.37336524294789 8.519949210205647),3
104832,vap104832,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2679885.8 1249090.6),POINT (47.38780036056902 8.496652629393255),9
104908,vap104908,Zweirad,Beide,64,,,,,,0,öffentlicher Grund,POINT (2686792.8 1250971.5),POINT (47.40384195138316 8.588483119495802),12
104909,vap104909,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2686785.2 1250905.9),POINT (47.40325299847385 8.588369713504667),12
104983,vap104983,Zweirad,Beide,15,,,,,,0,öffentlicher Grund,POINT (2679962.2 1252802.5),POINT (47.42117351832128 8.498328195565032),11
8968,vap8968,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682405.8 1247629.4),POINT (47.37434885091193 8.529754835289816),4
8970,vap8970,Zweirad,Beide,26,,,,,,0,öffentlicher Grund,POINT (2682428.8 1247729.8),POINT (47.37524891002514 8.53007782643466),4
8972,vap8972,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2683014.8 1247779),POINT (47.37561781753016 8.53784525771151),1
8973,vap8973,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2682915 1247870),POINT (47.37644878012041 8.536540810736065),1
8974,vap8974,Zweirad,Beide,32,,,,,,0,öffentlicher Grund,POINT (2682967.5 1247856.9),POINT (47.37632435849503 8.537233468238741),1
8975,vap8975,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2683381.2 1248103.4),POINT (47.37848899984604 8.542756649532837),1
2058,vap2058,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2683226.5 1247876.4),POINT (47.37646706600515 8.540666174203558),1
2051,vap2051,Zweirad,Beide,44,,,,,,0,öffentlicher Grund,POINT (2682929.2 1247756),POINT (47.37542174878988 8.536707693018087),1
8978,vap8978,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2682928.2 1247712),POINT (47.37502616622874 8.536686301545096),1
7660,vap7660,Zweirad,Beide,60,,,,,"auf Platz, Seite Bhf",0,öffentlicher Grund,POINT (2683247 1247953.8),POINT (47.37716056255063 8.540951984721211),1
156,vap156,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2683225.2 1247817.2),POINT (47.37593482305697 8.540637954699021),1
8979,vap8979,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2683185.2 1247803.1),POINT (47.37581306762944 8.540105750367097),1
275,vap275,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682899.2 1247711.2),POINT (47.37502262062432 8.536302211397526),1
3030,vap3030,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2682979.2 1247680.5),POINT (47.37473645450884 8.537355670126303),1
8980,vap8980,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2683045.2 1247939.9),POINT (47.37706101968824 8.53827759286983),1
5449,vap5449,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682297.5 1243812.1),POINT (47.34003174243172 8.527619644895177),2
3467,vap3467,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2683193.8 1247662.6),POINT (47.37454841372956 8.540193496421626),1
8982,vap8982,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683318.2 1247908.5),POINT (47.37674416393866 8.541886232412255),1
158,vap158,Zweirad,Beide,31,,,,,,0,öffentlicher Grund,POINT (2683296.2 1247836.2),POINT (47.37609672539232 8.541581501651557),1
2059,vap2059,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2683222.5 1247753.9),POINT (47.37536588403589 8.540590438191778),1
8951,vap8951,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2683528.5 1247918.5),POINT (47.37680747163449 8.544672425629418),1
8952,vap8952,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2683436.8 1247759),POINT (47.37538464907563 8.543428602205109),1
8955,vap8955,Zweirad,Beide,17,,,,,,0,öffentlicher Grund,POINT (2683418.5 1247661.8),POINT (47.37451281116546 8.543168205369303),1
8957,vap8957,Zweirad,Beide,14,,,,,bei Pestalozzibibliothek,0,öffentlicher Grund,POINT (2683513.8 1247699.2),POINT (47.37483709137658 8.544436882175145),1
7374,vap7374,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2683178.8 1251888.4),POINT (47.41255426279062 8.540780743253753),11
7375,vap7375,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2683197 1251855.5),POINT (47.41225608516248 8.541015745823012),11
7376,vap7376,Zweirad,Beide,34,,,,,,0,öffentlicher Grund,POINT (2684147.8 1252408.5),POINT (47.41710852509947 8.553716631338123),11
104420,vap104420,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682588.5 1250116.5),POINT (47.3966933421418 8.532632721200068),6
104457,vap104457,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682877.8 1249141.8),POINT (47.3878912087728 8.536283840757374),6
104553,vap104553,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2679037.8 1249697.5),POINT (47.39336074475631 8.485530067609245),9
104564,vap104564,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682323.5 1247446.1),POINT (47.37271064952331 8.52863153629573),4
104603,vap104603,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2683446 1252299.6),POINT (47.41621848025156 8.544397567857899),11
104639,vap104639,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682343 1242983.6),POINT (47.33257495402545 8.528069450818988),2
104641,vap104641,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682284.2 1243077),POINT (47.33342228655219 8.527308736777993),2
104643,vap104643,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682384.8 1243121.4),POINT (47.3338090374884 8.528647739919906),2
104644,vap104644,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682383.2 1243092.2),POINT (47.33354662724236 8.528621207285173),2
11947,vap11947,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2680826.8 1251585.4),POINT (47.41012219354082 8.509564831758365),10
11970,vap11970,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682780.2 1250356.8),POINT (47.39883037056421 8.535216222748971),6
12200,vap12200,Zweirad,Beide,36,,,,,,0,öffentlicher Grund,POINT (2679193.2 1249587.1),POINT (47.39234920921913 8.487568648065805),9
11972,vap11972,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2679104.5 1250036),POINT (47.39639700358475 8.486473311012681),9
11971,vap11971,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2679119.2 1250022.9),POINT (47.39627742460069 8.48666569235343),9
12199,vap12199,Zweirad,Beide,28,,,,,,0,öffentlicher Grund,POINT (2679113.2 1249664.1),POINT (47.39305131394467 8.486522762045245),9
4304,vap4304,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2679262.5 1249998.4),POINT (47.39603985844798 8.488559326738248),9
4302,vap4302,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2679158.5 1250037),POINT (47.39639950974633 8.487188707590752),9
104,vap104,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682544.5 1247301.5),POINT (47.37138255890883 8.531530651122038),1
125,vap125,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2683018.8 1246802.6),POINT (47.3668361751718 8.537717145040096),2
3026,vap3026,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682854 1247445.2),POINT (47.37263606694197 8.535654555641978),1
265,vap265,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682945.8 1247362.6),POINT (47.37188166484096 8.536854570887597),1
266,vap266,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2683008.8 1247403.9),POINT (47.37224515847512 8.537696260589414),1
3558,vap3558,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2683095.5 1247332.6),POINT (47.37159300337336 8.538830819306636),1
261,vap261,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2683017 1247180.5),POINT (47.37023500388872 8.537763389746191),1
11938,vap11938,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682221.2 1247864.6),POINT (47.37648715547335 8.527354077786015),4
11937,vap11937,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682279.5 1248034.6),POINT (47.37800875289462 8.528157208015539),4
210,vap210,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682335.5 1247977.5),POINT (47.37748823561664 8.528888151332128),4
218,vap218,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682264 1247877.1),POINT (47.37659423068894 8.527923037045715),4
2698,vap2698,Zweirad,Beide,26,,,,,,0,öffentlicher Grund,POINT (2682324.8 1248107.5),POINT (47.37865871172551 8.52877039585791),4
211,vap211,Zweirad,Beide,38,,,,,,0,öffentlicher Grund,POINT (2682272.5 1247908.9),POINT (47.37687915900315 8.528041420624882),4
209,vap209,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682284.8 1248015),POINT (47.37783182080429 8.528223777240703),4
259,vap259,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682932 1247133.4),POINT (47.36982211786322 8.536629418810026),1
7281,vap7281,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2683129.5 1247064.5),POINT (47.36917758936513 8.539231145734279),1
104699,vap104699,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2682613.2 1243424.4),POINT (47.33650549063948 8.53172511817381),2
7682,vap7682,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2684717.8 1252151.1),POINT (47.4147205746423 8.56122021642472),12
8332,vap8332,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2679530 1249242.5),POINT (47.38920950750941 8.491967893898403),9
12162,vap12162,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682499.2 1246720.6),POINT (47.36616396558995 8.530823906043727),2
104862,vap104862,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2679007.8 1249717.9),POINT (47.39354780905501 8.485136349121746),9
104863,vap104863,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2678970 1249733.1),POINT (47.39368904143037 8.484638405456545),9
104887,vap104887,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2685079.8 1246176.9),POINT (47.36094617936379 8.564880284045973),7
105024,vap105024,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681537 1250031.4),POINT (47.39605901366838 8.518690290899736),10
9610,vap9610,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2684246 1245885.6),POINT (47.35843351069392 8.553789446272189),8
9612,vap9612,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2684044.8 1246126.4),POINT (47.36062480521711 8.551171708162439),8
9613,vap9613,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2683895 1246490.9),POINT (47.36392197982678 8.549257276502166),8
12812,vap12812,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2680577.8 1250172.1),POINT (47.39744241850516 8.506011342802228),10
9623,vap9623,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2684292.2 1246218.1),POINT (47.36141790483212 8.554463494241482),8
9624,vap9624,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2684606.5 1246299.1),POINT (47.36210609660909 8.558638854528564),8
9625,vap9625,Zweirad,Beide,24,,,,,Hegibachplatz,0,öffentlicher Grund,POINT (2684756 1246250.5),POINT (47.36164981035044 8.560608454655261),7
485,vap485,Zweirad,Beide,13,,,,,,0,öffentlicher Grund,POINT (2684283.2 1245799.2),POINT (47.35765172592083 8.554265537373057),8
489,vap489,Zweirad,Beide,9,,,,,,0,öffentlicher Grund,POINT (2684368 1245644.2),POINT (47.35624690129421 8.555358670538698),8
504,vap504,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2684634 1245530.2),POINT (47.3551875544419 8.558857549569726),8
235,vap235,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2681950 1247865.1),POINT (47.37652543731801 8.523763543305533),4
5575,vap5575,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681837.2 1247683.8),POINT (47.37490895417003 8.522236947325977),4
7564,vap7564,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681518.2 1248077.2),POINT (47.37848649837697 8.518085231083951),4
227,vap227,Zweirad,Beide,9,,,,,teilweise mit Bügel,0,öffentlicher Grund,POINT (2681628.8 1248268.9),POINT (47.38019683845204 8.519584571090883),4
10219,vap10219,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681969.5 1248211.8),POINT (47.37964101856038 8.524085216693445),4
10220,vap10220,Zweirad,Beide,15,,,,,,0,öffentlicher Grund,POINT (2682058.5 1248339.8),POINT (47.38078109263233 8.525287096217625),4
12813,vap12813,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2680487.2 1250239.6),POINT (47.39806054760692 8.504823491154342),10
10222,vap10222,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682120.2 1247983),POINT (47.37756456756709 8.526038585252484),4
5260,vap5260,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2681278.5 1247614.2),POINT (47.37435216389997 8.514827456543818),3
5580,vap5580,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2681990.2 1247766),POINT (47.37562919137822 8.524277629197286),4
10225,vap10225,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682087.5 1247985.8),POINT (47.3775938236822 8.525606149653221),4
3014,vap3014,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2681978.2 1247780.5),POINT (47.37576108860745 8.524121410208718),4
10226,vap10226,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682034 1248247.4),POINT (47.37995315542877 8.524945758000543),4
7250,vap7250,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681109.8 1247660.4),POINT (47.374788446401 8.51260236376956),3
7249,vap7249,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681160.8 1247705.4),POINT (47.37518687031505 8.513285731193635),3
10227,vap10227,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2681221.2 1247759.6),POINT (47.37566687089807 8.514095230218061),3
104358,vap104358,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2684721.5 1252091.1),POINT (47.41418050518018 8.561257864693426),12
104360,vap104360,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2684767.8 1252135.9),POINT (47.41457744247787 8.561879793056663),12
104361,vap104361,Zweirad,Beide,11,,,,,,0,öffentlicher Grund,POINT (2684843.2 1252095.8),POINT (47.41420710289356 8.562871166867573),12
104447,vap104447,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2682102.2 1243404),POINT (47.33638584570241 8.52496093492325),2
104596,vap104596,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2685777.2 1245274.2),POINT (47.35273747705066 8.573938046862718),8
3379,vap3379,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681320 1247863.1),POINT (47.37658550261639 8.515422105610416),4
10228,vap10228,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681282 1247806.5),POINT (47.37608116453085 8.514908714051792),3
3374,vap3374,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681585.8 1247594.8),POINT (47.37413971603084 8.518892342830886),3
3376,vap3376,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681507.8 1247677.5),POINT (47.37489312334693 8.517874744086258),3
10229,vap10229,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682246.5 1248284.6),POINT (47.3802612171038 8.527766227250295),4
10230,vap10230,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682192 1248322.8),POINT (47.38061156495807 8.527051624901011),4
10231,vap10231,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682095.2 1248236.1),POINT (47.37984390764124 8.525754011565667),4
7559,vap7559,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2681792 1248069.9),POINT (47.37838691538912 8.521709083833304),4
230,vap230,Zweirad,Beide,48,,,,,,0,öffentlicher Grund,POINT (2681797.2 1248059.9),POINT (47.37829633598276 8.521776105472933),4
7558,vap7558,Zweirad,Beide,9,,,,,teilweise mit Bügel,0,öffentlicher Grund,POINT (2681758.8 1247987.8),POINT (47.37765267850121 8.521254509750625),4
11822,vap11822,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682187.8 1248993.2),POINT (47.38664124104959 8.527119149487564),5
173,vap173,Zweirad,Beide,17,,,,,,0,öffentlicher Grund,POINT (2682031.8 1249110.2),POINT (47.38771290735613 8.525074803817734),5
11823,vap11823,Zweirad,Beide,29,,,,,,0,öffentlicher Grund,POINT (2681795.8 1249230.4),POINT (47.38882325389684 8.521971534253669),5
11824,vap11824,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681794.2 1249247.5),POINT (47.38897723899609 8.521953472118835),5
2378,vap2378,Zweirad,Beide,55,,,,,,0,öffentlicher Grund,POINT (2681771.2 1249284.6),POINT (47.38931374794431 8.521655667023392),5
11825,vap11825,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2682363.8 1248678.4),POINT (47.38378815174021 8.529391842920592),5
11827,vap11827,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682316.5 1248719.5),POINT (47.38416369046299 8.528773077411941),5
